2018-11-18 21:33:07.386139, 'President Trump', 'www.cbsnews.com', 'https://www.cbsnews.com/news/donald-trump-full-interview-60-minutes-transcript-lesley-stahl-2018-10-14/'
2018-11-18 21:33:07.386696, 'President Trump', 'www.bustle.com', 'https://www.bustle.com/donald-trump'
2018-11-18 21:33:07.387207, 'President Trump', 'www.nbcsports.com', 'https://www.nbcsports.com/chicago/bears/did-lauri-markkanen-just-troll-donald-trump'
2018-11-18 21:33:07.387751, 'President Trump', 'www.wsj.com', 'https://www.wsj.com/articles/donald-trump-played-central-role-in-hush-payoffs-to-stormy-daniels-and-karen-mcdougal-1541786601'
2018-11-18 21:33:07.388259, 'President Trump', 'www.pbs.org', 'https://www.pbs.org/wgbh/frontline/film/president-trump/'
2018-11-18 21:33:07.388699, 'President Trump', 'www.theguardian.com', 'https://www.theguardian.com/sport/2017/sep/22/donald-trump-nfl-national-anthem-protests'
2018-11-18 21:33:07.389203, 'President Trump', 'www.vox.com', 'https://www.vox.com/2018/9/25/17901082/trump-un-2018-speech-full-text'
2018-11-18 21:33:07.389527, 'President Trump', 'www.sfchronicle.com', 'https://www.sfchronicle.com/california-wildfires/article/President-travels-to-Paradise-to-view-wildfire-13401646.php'
2018-11-18 21:33:07.389843, 'President Trump', 'www.foxnews.com', 'https://www.foxnews.com/politics/trump-in-exclusive-interview-reveals-obamas-private-guidance-on-greatest-threat-to-the-u-s'
2018-11-18 21:33:07.390254, 'President Trump', 'www.espn.com', 'http://www.espn.com/nba/story/_/id/24280312/president-donald-trump-takes-shot-lebron-james-tweet'
2018-11-18 21:33:07.390689, 'President Trump', 'www.baltimoresun.com', 'https://www.baltimoresun.com/topic/politics-government/donald-trump-PEBSL000163-topic.html'
2018-11-18 21:33:07.390994, 'President Trump', 'fortune.com', 'http://fortune.com/2018/07/23/trump-rouhani-war-tweet/'
2018-11-18 21:33:07.391293, 'President Trump', 'www.haaretz.com', 'https://www.haaretz.com/israel-news/.premium-donald-trump-thinks-the-jews-aren-t-grateful-enough-1.6491820'
2018-11-18 21:33:07.391580, 'President Trump', 'www.ontheissues.org', 'http://www.ontheissues.org/Donald_Trump.htm'
2018-11-18 21:33:07.391866, 'President Trump', 'deadline.com', 'https://deadline.com/2018/11/president-donald-trump-tweetstorm-the-sunday-edition-13-1202504422/'
2018-11-18 21:33:07.392147, 'President Trump', 'nymag.com', 'http://nymag.com/intelligencer/2018/10/my-private-oval-office-press-conference-with-donald-trump.html'
2018-11-18 21:33:07.392432, 'President Trump', 'www.desmoinesregister.com', 'https://www.desmoinesregister.com/story/news/2018/08/21/mollie-tibbetts-missing-iowa-student-body-found-donald-trump-immigration/1058489002/'
2018-11-18 21:33:07.392760, 'President Trump', 'www.pewglobal.org', 'http://www.pewglobal.org/2018/10/01/trumps-international-ratings-remain-low-especially-among-key-allies/'
2018-11-18 21:33:07.393089, 'President Trump', 'worldnewsdailyreport.com', 'https://worldnewsdailyreport.com/tag/donald-trump/'
2018-11-18 21:33:07.393394, 'President Trump', 'abc7news.com', 'https://abc7news.com/trump-promises-change-after-touring-wildfire-devastation/4709157/'
2018-11-18 21:33:07.393724, 'President Trump', 'www.mercurynews.com', 'https://www.mercurynews.com/2018/11/17/president-trump-again-blames-forest-management-for-california-fires/'
2018-11-18 21:33:07.394042, 'President Trump', 'www.rollingstone.com', 'https://www.rollingstone.com/politics/politics-news/trump-fox-news-interview-757935/'
2018-11-18 21:33:07.394335, 'President Trump', 'krcrtv.com', 'http://krcrtv.com/news/camp-fire/president-trump-in-butte-county-follow-along-as-the-president-tours-the-camp-fire-area'
2018-11-18 21:33:07.394623, 'President Trump', 'www.ctpost.com', 'https://www.ctpost.com/news/article/What-has-President-Trump-learned-from-defeat-13401267.php'
2018-11-18 21:33:07.394908, 'President Trump', 'www.vikings.com', 'https://www.vikings.com/video/president-trump-honors-alan-page-with-presidential-medal-of-freedom'
2018-11-18 21:33:07.395193, 'President Trump', 'www.urbandictionary.com', 'https://www.urbandictionary.com/define.php?term=President%20Trump'
2018-11-18 21:33:07.395556, 'President Trump', 'www.today.com', 'https://www.today.com/video/president-trump-tours-california-wildfire-damage-nearly-1-300-still-missing-1374015555835'
2018-11-18 21:33:07.395870, 'President Trump', 'www.kcra.com', 'https://www.kcra.com/article/watch-president-arrives-in-california-to-survey-wildfire-damage/25208676'
2018-11-18 21:33:07.396168, 'President Trump', 'www.azcentral.com', 'https://www.azcentral.com/story/news/nation/2018/11/18/president-donald-trump-visits-camp-fire-wildfire-destruction-draws-support-criticism/2046272002/'
2018-11-18 21:33:07.396492, 'President Trump', 'www.djournal.com', 'http://www.djournal.com/news/president-trump-to-hold-tupelo-rally/article_7956983e-26a6-5c71-af71-def730c3f12a.html'
2018-11-18 21:33:07.401223, 'President Trump', 'www.cnn.com', 'https://www.cnn.com/2018/11/18/politics/donald-trump-william-mcraven/index.html'
2018-11-18 21:33:07.401530, 'President Trump', 'www.washingtonpost.com', 'https://www.washingtonpost.com/world/national-security/trump-suggests-venerated-navy-seal-commander-should-have-found-bin-laden-faster/2018/11/18/363aff2a-eb53-11e8-9236-bb94154151d2_story.html'
2018-11-18 21:33:07.401833, 'President Trump', 'www.newsday.com', 'https://www.newsday.com/long-island/politics/trump-whitaker-mueller-schiff-house-acosta-1.23568677'
2018-11-18 21:33:07.402208, 'President Trump', 'www.mediaite.com', 'https://www.mediaite.com/tv/watch-trump-mistakenly-calls-fire-ravaged-california-town-pleasure/'
2018-11-18 21:33:07.402642, 'President Trump', 'www.foxnews.com', 'https://www.foxnews.com/politics/trump-says-i-dont-want-to-hear-the-tape-of-purported-khashoggi-killing'
2018-11-18 21:33:07.403049, 'President Trump', 'thehill.com', 'https://thehill.com/blogs/blog-briefing-room/news/417359-retired-lieutenant-general-tears-into-trump-over-his-attacks'
2018-11-18 21:33:07.403402, 'President Trump', 'www.bbc.com', 'https://www.bbc.com/news/world-europe-46256296'
2018-11-18 21:33:07.403780, 'President Trump', 'www.cnn.com', 'https://www.cnn.com/videos/politics/2018/11/18/president-trump-slams-admiral-who-led-bin-laden-raid-orig-ec.cnn'
2018-11-18 21:33:07.404168, 'President Trump', 'www.theverge.com', 'https://www.theverge.com/2018/11/18/18101476/steve-carell-saturday-night-live-jeff-bezos-amazon-president-donald-trump-hq2-troll'
2018-11-18 21:33:07.404482, 'President Trump', 'www.politico.com', 'https://www.politico.com/story/2018/11/18/trump-adam-schiff-schitt-twitter-1002708'
2018-11-18 21:35:08.105807, 'President Trump', 'twitter.com', 'https://twitter.com/search?q=President+Trump&ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Esearch'
2018-11-18 21:35:08.106242, 'President Trump', 'twitter.com', 'https://twitter.com/realDonaldTrump?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor'
2018-11-18 21:35:08.106568, 'President Trump', 'twitter.com', 'https://twitter.com/realDonaldTrump/status/1064246787161145346?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Etweet'
2018-11-18 21:35:08.106876, 'President Trump', 'twitter.com', 'https://twitter.com/realDonaldTrump?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor'
2018-11-18 21:35:08.107195, 'President Trump', 'twitter.com', 'https://twitter.com/realDonaldTrump/status/1064216956679716864?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Etweet'
2018-11-18 21:35:08.107652, 'President Trump', 'twitter.com', 'https://twitter.com/RepAdamSchiff?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor'
2018-11-18 21:35:08.108033, 'President Trump', 'twitter.com', 'https://twitter.com/RepAdamSchiff/status/1064225872608141319?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Etweet'
2018-11-18 21:35:08.108318, 'President Trump', 'twitter.com', 'https://twitter.com/realDonaldTrump?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor'
2018-11-18 21:35:08.108817, 'President Trump', 'twitter.com', 'https://twitter.com/realDonaldTrump/status/1064245710747590657?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Etweet'
2018-11-18 21:35:08.109215, 'President Trump', 'twitter.com', 'https://twitter.com/realDonaldTrump?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor'
2018-11-18 21:35:08.109549, 'President Trump', 'twitter.com', 'https://twitter.com/realDonaldTrump/status/1064227483187318784?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Etweet'
2018-11-18 21:35:08.109848, 'President Trump', 'twitter.com', 'https://twitter.com/realDonaldTrump?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor'
2018-11-18 21:35:08.110141, 'President Trump', 'twitter.com', 'https://twitter.com/realDonaldTrump/status/1064209246114459648?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Etweet'
2018-11-18 21:35:08.110398, 'President Trump', 'twitter.com', 'https://twitter.com/realDonaldTrump?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor'
2018-11-18 21:35:08.110711, 'President Trump', 'twitter.com', 'https://twitter.com/realDonaldTrump/status/1063987157650485249?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Etweet'
2018-11-18 21:35:08.110989, 'President Trump', 'www.twitter.com', 'http://www.twitter.com/realdonaldtrump'
2018-11-18 21:35:08.111248, 'President Trump', 'www.youtube.com', 'https://www.youtube.com/DonaldTrump'
2018-11-18 21:35:08.111595, 'President Trump', 'www.instagram.com', 'http://www.instagram.com/realdonaldtrump'
2018-11-18 21:35:08.111882, 'President Trump', 'www.facebook.com', 'https://www.facebook.com/POTUS/'
2018-11-18 21:35:08.125766, 'President Trump', 'www.whitehouse.gov', 'https://www.whitehouse.gov/people/donald-j-trump/'
2018-11-18 21:35:08.126260, 'President Trump', 'en.wikipedia.org', 'https://en.wikipedia.org/wiki/Donald_Trump'
2018-11-18 21:35:08.126756, 'President Trump', 'www.cnbc.com', 'https://www.cnbc.com/donald-trump/'
2018-11-18 21:35:08.127196, 'President Trump', 'thehill.com', 'https://thehill.com/people/donald-trump'
2018-11-18 21:35:08.127522, 'President Trump', 'www.donaldjtrump.com', 'https://www.donaldjtrump.com/'
2018-11-18 21:35:08.127830, 'President Trump', 'www.cnn.com', 'https://www.cnn.com/specials/politics/president-donald-trump-45'
2018-11-18 21:35:08.128115, 'President Trump', 'www.cnn.com', 'https://www.cnn.com/2013/07/04/us/donald-trump-fast-facts/index.html'
2018-11-18 21:35:08.128373, 'President Trump', 'time.com', 'http://time.com/donald-trump-after-hours/'
2018-11-18 21:35:08.128732, 'President Trump', 'www.theatlantic.com', 'https://www.theatlantic.com/magazine/archive/2016/06/the-mind-of-donald-trump/480771/'
2018-11-18 21:35:08.129085, 'President Trump', 'www.aljazeera.com', 'https://www.aljazeera.com/topics/people/donald-trump.html'
2018-11-18 21:35:08.129360, 'President Trump', 'www.forbes.com', 'https://www.forbes.com/profile/donald-trump/'
2018-11-18 21:35:08.129625, 'President Trump', 'www.politico.com', 'https://www.politico.com/news/donald-trump'
2018-11-18 21:35:08.129945, 'President Trump', 'time.com', 'http://time.com/money/5188095/donald-trump-net-worth-2018/'
2018-11-18 21:35:08.130240, 'President Trump', 'www.cnbc.com', 'https://www.cnbc.com/2016/08/12/top-10-richest-us-presidents.html'
2018-11-18 21:35:08.130554, 'President Trump', 'www.whitehouse.gov', 'https://www.whitehouse.gov/get-involved/write-or-call/'
2018-11-18 21:35:08.130828, 'President Trump', 'www.independent.co.uk', 'https://www.independent.co.uk/news/world/richestbillionairescombinedwealthjeffbezosbillgateswarrenbuffettmarkzuckerbergcarlosslimwealth-a8163621.html'
2018-11-18 21:35:08.131094, 'President Trump', 'www.nytimes.com', 'http://www.nytimes.com/topic/person/donald-trump'
2018-11-18 21:35:08.131390, 'President Trump', 'www.newyorker.com', 'https://www.newyorker.com/tag/donald-trump'
2018-11-18 21:35:08.131664, 'President Trump', 'www.chicagotribune.com', 'https://www.chicagotribune.com/topic/politics-government/donald-trump-PEBSL000163-topic.html'
2018-11-18 21:35:08.131930, 'President Trump', 'www.washingtontimes.com', 'https://www.washingtontimes.com/topics/donald-trump/'
2018-11-18 21:35:08.132250, 'President Trump', 'www.npr.org', 'https://www.npr.org/tags/511343536/president-trump'
2018-11-18 21:35:08.132519, 'President Trump', 'abcnews.go.com', 'https://abcnews.go.com/alerts/donald-trump'
2018-11-18 21:35:08.132785, 'President Trump', 'www.politifact.com', 'https://www.politifact.com/personalities/donald-trump/'
2018-11-18 21:35:08.133084, 'President Trump', 'www.vanityfair.com', 'https://www.vanityfair.com/people/donald-trump'
2018-11-18 21:35:08.133353, 'President Trump', 'www.c-span.org', 'https://www.c-span.org/person/?donaldtrump'
2018-11-18 21:35:08.133697, 'President Trump', 'www.washingtonexaminer.com', 'https://www.washingtonexaminer.com/tag/donald-trump'
2018-11-18 21:35:08.134031, 'President Trump', 'projects.fivethirtyeight.com', 'https://projects.fivethirtyeight.com/trump-approval-ratings/'
2018-11-18 21:35:08.134339, 'President Trump', 'www.tmz.com', 'http://www.tmz.com/person/donald-trump/'
2018-11-18 21:35:08.134651, 'President Trump', 'www.imdb.com', 'https://www.imdb.com/name/nm0874339/'
2018-11-18 21:35:08.134954, 'President Trump', 'www.telegraph.co.uk', 'https://www.telegraph.co.uk/women/politics/donald-trump-sexism-tracker-every-offensive-comment-in-one-place/'
2018-11-18 21:35:08.135255, 'President Trump', 'www.scmp.com', 'https://www.scmp.com/topics/donald-trump'
2018-11-18 21:35:08.135560, 'President Trump', 'www.bloomberg.com', 'https://www.bloomberg.com/billionaires/profiles/donald-j-trump/'
2018-11-18 21:35:08.135857, 'President Trump', 'time.com', 'http://time.com/donald-trump-after-hours/'
2018-11-18 21:35:08.136161, 'President Trump', 'people.com', 'https://people.com/tag/donald-trump/'
2018-11-18 21:35:08.136572, 'President Trump', 'mashable.com', 'https://mashable.com/category/donald-trump/'
2018-11-18 21:35:08.136865, 'President Trump', 'www.sun-sentinel.com', 'https://www.sun-sentinel.com/topic/politics-government/donald-trump-PEBSL000163-topic.html'
2018-11-18 21:35:08.137166, 'President Trump', 'www.latimes.com', 'http://www.latimes.com/topic/politics-government/donald-trump-PEBSL000163-topic.html'
2018-11-18 21:35:08.137431, 'President Trump', 'www.psychologytoday.com', 'https://www.psychologytoday.com/us/basics/president-donald-trump'
2018-11-18 21:35:08.137701, 'President Trump', 'www.nbcnews.com', 'https://www.nbcnews.com/politics/donald-trump'
2018-11-18 21:35:08.137963, 'President Trump', 'www.france24.com', 'https://www.france24.com/en/tag/donald-trump/'
2018-11-18 21:35:08.138250, 'President Trump', 'nypost.com', 'https://nypost.com/tag/donald-trump/'
2018-11-18 21:35:08.138508, 'President Trump', 'www.msnbc.com', 'http://www.msnbc.com/topics/donald-trump'
2018-11-18 21:35:08.138831, 'President Trump', 'www.orlandosentinel.com', 'https://www.orlandosentinel.com/topic/politics-government/donald-trump-PEBSL000163-topic.html'
2018-11-18 21:35:08.139190, 'President Trump', 'www.eonline.com', 'https://www.eonline.com/news/donald_trump'
2018-11-18 21:35:08.139542, 'President Trump', 'www.courant.com', 'https://www.courant.com/topic/politics-government/donald-trump-PEBSL000163-topic.html'
2018-11-18 21:35:08.139864, 'President Trump', 'ballotpedia.org', 'https://ballotpedia.org/Donald_Trump'
2018-11-18 21:35:08.140183, 'President Trump', 'www.dailymail.co.uk', 'https://www.dailymail.co.uk/news/donald_trump/index.html'
2018-11-18 21:35:08.140499, 'President Trump', 'www.realclearpolitics.com', 'https://www.realclearpolitics.com/epolls/other/trump_favorableunfavorable-5493.html'
2018-11-18 21:35:08.140820, 'President Trump', 'www.independent.co.uk', 'https://www.independent.co.uk/news/world/americas/trump-twitter-live-today-latest-tweets-updates-meaning-explained-video-president-analysis-a8630171.html'
2018-11-18 21:35:08.141113, 'President Trump', 'www.trump.com', 'https://www.trump.com/biography/'
2018-11-18 21:35:08.141508, 'President Trump', 'www.wired.com', 'https://www.wired.com/tag/donald-trump/'
2018-11-18 21:35:08.141859, 'President Trump', 'www.usnews.com', 'https://www.usnews.com/topics/people/donald_trump'
2018-11-18 21:35:08.142203, 'President Trump', 'www.capitalgazette.com', 'https://www.capitalgazette.com/topic/politics-government/donald-trump-PEBSL000163-topic.html'
2018-11-18 21:35:08.142530, 'President Trump', 'www.yahoo.com', 'https://www.yahoo.com/entertainment/tagged/donald-trump/'
2018-11-18 21:35:08.142840, 'President Trump', 'www.huffingtonpost.com', 'https://www.huffingtonpost.com/topic/donald-trump'
2018-11-18 21:35:08.143132, 'President Trump', 'www.apnews.com', 'https://www.apnews.com/DonaldTrump'
2018-11-18 21:35:08.143422, 'President Trump', 'topics.nj.com', 'https://topics.nj.com/tag/donald-trump'
2018-11-18 21:35:08.143718, 'President Trump', 'www.mcall.com', 'https://www.mcall.com/topic/politics-government/donald-trump-PEBSL000163-topic.html'
2018-11-18 21:35:08.144014, 'President Trump', 'www.amazon.com', 'https://www.amazon.com/Donald-Talking-Figure-Different-President/dp/B07284QZ59'
2018-11-18 21:35:08.144354, 'President Trump', 'pagesix.com', 'https://pagesix.com/tag/donald-trump/'
2018-11-18 21:35:08.144720, 'President Trump', 'www.facebook.com', 'https://www.facebook.com/DonaldTrump/'
2018-11-18 21:35:08.145003, 'President Trump', 'www.newsweek.com', 'https://www.newsweek.com/topic/donald-trump'
2018-11-18 21:35:08.145276, 'President Trump', 'www.usmagazine.com', 'https://www.usmagazine.com/celebrities/donald-trump/'
2018-11-18 21:35:08.145550, 'President Trump', 'www.factcheck.org', 'https://www.factcheck.org/person/donald-trump/'
2018-11-18 21:35:08.145814, 'President Trump', 'www.bbc.com', 'https://www.bbc.com/news/world-us-canada-37999969'
2018-11-18 21:35:08.146076, 'President Trump', 'www.onthisday.com', 'https://www.onthisday.com/people/donald-trump'
2018-11-18 21:35:08.146360, 'President Trump', 'www.theverge.com', 'https://www.theverge.com/2018/11/18/18101476/steve-carell-saturday-night-live-jeff-bezos-amazon-president-donald-trump-hq2-troll'
2018-11-18 21:35:08.146619, 'President Trump', 'www.foxnews.com', 'https://www.foxnews.com/politics/trump-in-exclusive-interview-reveals-obamas-private-guidance-on-greatest-threat-to-the-u-s'
2018-11-18 21:35:08.146955, 'President Trump', 'www.axios.com', 'https://www.axios.com/trump-birthright-citizenship-executive-order-0cf4285a-16c6-48f2-a933-bd71fd72ea82.html'
2018-11-18 21:35:08.147263, 'President Trump', 'www.washingtonpost.com', 'https://www.washingtonpost.com/politics/2018/11/02/president-trump-has-made-false-or-misleading-claims-over-days/'
2018-11-18 21:35:08.147537, 'President Trump', 'www.theatlantic.com', 'https://www.theatlantic.com/magazine/archive/2016/06/the-mind-of-donald-trump/480771/'
2018-11-18 21:35:08.147811, 'President Trump', 'www.biography.com', 'https://www.biography.com/people/donald-trump-9511238'
2018-11-18 21:35:08.148078, 'President Trump', 'www.bustle.com', 'https://www.bustle.com/donald-trump'
2018-11-18 21:35:08.148370, 'President Trump', 'www.usatoday.com', 'https://www.usatoday.com/story/opinion/2018/10/10/donald-trump-democrats-open-borders-medicare-all-single-payer-column/1560533002/'
2018-11-18 21:35:08.148630, 'President Trump', 'www.cbsnews.com', 'https://www.cbsnews.com/news/donald-trump-full-interview-60-minutes-transcript-lesley-stahl-2018-10-14/'
2018-11-18 21:35:08.148921, 'President Trump', 'www.nbcsports.com', 'https://www.nbcsports.com/chicago/bears/did-lauri-markkanen-just-troll-donald-trump'
2018-11-18 21:35:08.149183, 'President Trump', 'www.wsj.com', 'https://www.wsj.com/articles/donald-trump-played-central-role-in-hush-payoffs-to-stormy-daniels-and-karen-mcdougal-1541786601'
2018-11-18 21:35:08.149529, 'President Trump', 'www.pbs.org', 'https://www.pbs.org/wgbh/frontline/film/president-trump/'
2018-11-18 21:35:08.149810, 'President Trump', 'www.theguardian.com', 'https://www.theguardian.com/sport/2017/sep/22/donald-trump-nfl-national-anthem-protests'
2018-11-18 21:35:08.150076, 'President Trump', 'www.vox.com', 'https://www.vox.com/2018/9/25/17901082/trump-un-2018-speech-full-text'
2018-11-18 21:35:08.150339, 'President Trump', 'www.espn.com', 'http://www.espn.com/nba/story/_/id/24280312/president-donald-trump-takes-shot-lebron-james-tweet'
2018-11-18 21:35:08.150618, 'President Trump', 'fortune.com', 'http://fortune.com/2018/07/23/trump-rouhani-war-tweet/'
2018-11-18 21:35:08.150875, 'President Trump', 'www.haaretz.com', 'https://www.haaretz.com/israel-news/.premium-donald-trump-thinks-the-jews-aren-t-grateful-enough-1.6491820'
2018-11-18 21:35:08.151158, 'President Trump', 'www.ontheissues.org', 'http://www.ontheissues.org/Donald_Trump.htm'
2018-11-18 21:35:08.151442, 'President Trump', 'nymag.com', 'http://nymag.com/intelligencer/2018/11/donald-trump-jr-expecting-to-be-indicted-by-mueller-soon.html'
2018-11-18 21:35:08.151819, 'President Trump', 'worldnewsdailyreport.com', 'https://worldnewsdailyreport.com/tag/donald-trump/'
2018-11-18 21:35:08.152115, 'President Trump', 'www.sfchronicle.com', 'https://www.sfchronicle.com/california-wildfires/article/President-travels-to-Paradise-to-view-wildfire-13401646.php'
2018-11-18 21:35:08.152385, 'President Trump', 'deadline.com', 'https://deadline.com/2018/11/president-donald-trump-tweetstorm-the-sunday-edition-13-1202504422/'
2018-11-18 21:35:08.152678, 'President Trump', 'www.baltimoresun.com', 'https://www.baltimoresun.com/topic/politics-government/donald-trump-PEBSL000163-topic.html'
2018-11-18 21:35:08.152939, 'President Trump', 'abc7news.com', 'https://abc7news.com/trump-promises-change-after-touring-wildfire-devastation/4709157/'
2018-11-18 21:35:08.153199, 'President Trump', 'www.rollingstone.com', 'https://www.rollingstone.com/politics/politics-news/trump-fox-news-interview-757935/'
2018-11-18 21:35:08.153454, 'President Trump', 'krcrtv.com', 'http://krcrtv.com/news/camp-fire/president-trump-in-butte-county-follow-along-as-the-president-tours-the-camp-fire-area'
2018-11-18 21:35:08.153732, 'President Trump', 'www.ctpost.com', 'https://www.ctpost.com/news/article/What-has-President-Trump-learned-from-defeat-13401267.php'
2018-11-18 21:35:08.153997, 'President Trump', 'www.mercurynews.com', 'https://www.mercurynews.com/2018/11/17/president-trump-again-blames-forest-management-for-california-fires/'
2018-11-18 21:35:08.154355, 'President Trump', 'www.urbandictionary.com', 'https://www.urbandictionary.com/define.php?term=President%20Trump'
2018-11-18 21:35:08.154635, 'President Trump', 'www.kcra.com', 'https://www.kcra.com/article/watch-president-arrives-in-california-to-survey-wildfire-damage/25208676'
2018-11-18 21:35:08.154923, 'President Trump', 'www.azcentral.com', 'https://www.azcentral.com/story/news/nation/2018/11/18/president-donald-trump-visits-camp-fire-wildfire-destruction-draws-support-criticism/2046272002/'
2018-11-18 21:35:08.155183, 'President Trump', 'www.djournal.com', 'http://www.djournal.com/news/president-trump-to-hold-tupelo-rally/article_7956983e-26a6-5c71-af71-def730c3f12a.html'
2018-11-18 21:35:08.155451, 'President Trump', 'www.wtva.com', 'https://www.wtva.com/content/news/President-Trump-coming-to-Tupelo-to-campaign-for-Hyde-Smith-500751981.html'
2018-11-18 21:35:08.155711, 'President Trump', 'www.adweek.com', 'https://www.adweek.com/tvnewser/chris-wallace-tells-president-trump-we-the-press-are-in-solidarity-sir/384901'
2018-11-18 21:35:08.156058, 'President Trump', 'www.aol.com', 'https://www.aol.com/article/news/2018/11/18/president-trump-says-raking-can-help-avoid-forest-fires/23592849/'
2018-11-18 21:35:08.156352, 'President Trump', 'www.fox13news.com', 'http://www.fox13news.com/news/president-trump-visits-california-ravaged-by-wildfire-1-000-people-missing'
2018-11-18 21:35:08.156698, 'President Trump', 'www.sacbee.com', 'https://www.sacbee.com/news/state/california/fires/article221810050.html'
2018-11-18 21:35:08.162299, 'President Trump', 'www.cnn.com', 'https://www.cnn.com/2018/11/18/politics/donald-trump-william-mcraven/index.html'
2018-11-18 21:35:08.162593, 'President Trump', 'www.washingtonpost.com', 'https://www.washingtonpost.com/world/national-security/trump-suggests-venerated-navy-seal-commander-should-have-found-bin-laden-faster/2018/11/18/363aff2a-eb53-11e8-9236-bb94154151d2_story.html'
2018-11-18 21:35:08.162878, 'President Trump', 'www.newsday.com', 'https://www.newsday.com/long-island/politics/trump-whitaker-mueller-schiff-house-acosta-1.23568677'
2018-11-18 21:35:08.163158, 'President Trump', 'www.mediaite.com', 'https://www.mediaite.com/tv/watch-trump-mistakenly-calls-fire-ravaged-california-town-pleasure/'
2018-11-18 21:35:08.163453, 'President Trump', 'www.cnn.com', 'https://www.cnn.com/2018/11/18/politics/trump-schiff-little-adam-schitt-tweet/index.html'
2018-11-18 21:35:08.163743, 'President Trump', 'www.foxnews.com', 'https://www.foxnews.com/politics/trump-says-i-dont-want-to-hear-the-tape-of-purported-khashoggi-killing'
2018-11-18 21:35:08.164021, 'President Trump', 'www.axios.com', 'https://www.axios.com/donald-trump-saudi-arabia-jamal-khashoggi-e6a22e39-e1a7-423b-98b1-f10843dda814.html'
2018-11-18 21:35:08.164299, 'President Trump', 'www.bbc.com', 'https://www.bbc.com/news/world-europe-46256296'
2018-11-18 21:35:08.164582, 'President Trump', 'www.theverge.com', 'https://www.theverge.com/2018/11/18/18101476/steve-carell-saturday-night-live-jeff-bezos-amazon-president-donald-trump-hq2-troll'
2018-11-18 21:35:08.164868, 'President Trump', 'www.politico.com', 'https://www.politico.com/story/2018/11/18/trump-adam-schiff-schitt-twitter-1002708'
2018-11-18 21:35:08.424605, 'President Trump', 'twitter.com', 'https://twitter.com/search?q=President+Trump&ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Esearch'
2018-11-18 21:35:08.425195, 'President Trump', 'twitter.com', 'https://twitter.com/realDonaldTrump?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor'
2018-11-18 21:35:08.425744, 'President Trump', 'twitter.com', 'https://twitter.com/realDonaldTrump/status/1064246787161145346?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Etweet'
2018-11-18 21:35:08.426210, 'President Trump', 'twitter.com', 'https://twitter.com/realDonaldTrump?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor'
2018-11-18 21:35:08.426735, 'President Trump', 'twitter.com', 'https://twitter.com/realDonaldTrump/status/1064216956679716864?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Etweet'
2018-11-18 21:35:08.427166, 'President Trump', 'twitter.com', 'https://twitter.com/RepAdamSchiff?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor'
2018-11-18 21:35:08.427866, 'President Trump', 'twitter.com', 'https://twitter.com/RepAdamSchiff/status/1064225872608141319?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Etweet'
2018-11-18 21:35:08.428488, 'President Trump', 'twitter.com', 'https://twitter.com/realDonaldTrump?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor'
2018-11-18 21:35:08.429245, 'President Trump', 'twitter.com', 'https://twitter.com/realDonaldTrump/status/1064245710747590657?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Etweet'
2018-11-18 21:35:08.429921, 'President Trump', 'twitter.com', 'https://twitter.com/realDonaldTrump?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor'
